InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
289684,SKU_1928,Headphones,-38,2025-04-13 16:00:00.000000 UTC,-90.73,,France,0.25,Bank Transfer,,Accessories,Online,Not Returned,Royal Mail,,Medium
746132,SKU_1965,Wall Clock,-38,2021-07-14 18:00:00.000000 UTC,-70.02,,Spain,1.0935865442436787,Bank Transfer,,Apparel,In-store,Returned,UPS,,Medium
626492,SKU_1778,Office Chair,-38,2020-07-14 09:00:00.000000 UTC,-57.87,,Sweden,1.4335320923205517,paypall,,Stationery,Online,Not Returned,FedEx,,Medium
193435,SKU_1944,Wireless Mouse,-38,2024-01-21 09:00:00.000000 UTC,-55.88,,United States,1.33773749410306,paypall,,Accessories,In-store,Not Returned,DHL,,Medium
380466,SKU_1575,Headphones,-38,2020-05-24 11:00:00.000000 UTC,-80.38,,France,1.8203433150707333,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,Medium
646787,SKU_1478,USB Cable,-38,2023-04-11 01:00:00.000000 UTC,-7.84,,Sweden,1.0955627978892306,Bank Transfer,,Apparel,Online,Not Returned,Royal Mail,,Medium
946261,SKU_1524,T-shirt,-38,2023-12-15 14:00:00.000000 UTC,-2.73,,Italy,1.145406032231572,paypall,,Accessories,Online,Not Returned,UPS,,Medium
325328,SKU_1637,Headphones,-38,2024-06-08 06:00:00.000000 UTC,-36.75,,United Kingdom,1.3829353948028846,paypall,,Electronics,In-store,Not Returned,DHL,,Medium
115748,SKU_1806,Desk Lamp,-38,2021-11-09 18:00:00.000000 UTC,-6.79,,Italy,1.2439587482017278,paypall,,Accessories,Online,Returned,Royal Mail,,Medium
907889,SKU_1427,T-shirt,-38,2025-07-01 07:00:00.000000 UTC,81.15,,Portugal,0.41,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
720501,SKU_1458,Backpack,-38,2021-06-03 13:00:00.000000 UTC,-66.43,,United Kingdom,1.3045455722291475,Credit Card,,Furniture,In-store,Not Returned,UPS,,Medium
969270,SKU_1673,Headphones,-38,2020-02-15 17:00:00.000000 UTC,68.7,,Australia,0.37,paypall,,Stationery,Online,Not Returned,Royal Mail,,Medium
981506,SKU_1787,USB Cable,-38,2020-06-12 07:00:00.000000 UTC,91.37,,United Kingdom,0.39,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,Medium
791298,SKU_1489,Notebook,-38,2024-06-07 16:00:00.000000 UTC,23.7,,Sweden,0.38,paypall,,Accessories,In-store,Not Returned,DHL,,Medium
349402,SKU_1231,Desk Lamp,-37,2021-02-12 01:00:00.000000 UTC,-78.52,,United Kingdom,1.5810578309312586,Credit Card,,Furniture,In-store,Not Returned,Royal Mail,,High
679844,SKU_1529,Headphones,-37,2021-03-20 19:00:00.000000 UTC,-24.32,,Netherlands,1.7962294165950363,Bank Transfer,,Electronics,Online,Not Returned,DHL,,High
848736,SKU_1232,Office Chair,-37,2020-06-20 04:00:00.000000 UTC,-69.83,,Sweden,1.0661363854511376,paypall,,Stationery,In-store,Returned,UPS,,High
728427,SKU_1704,Wall Clock,-37,2022-11-17 10:00:00.000000 UTC,1.3,,Norway,0.38,Credit Card,,Stationery,Online,Not Returned,UPS,,High
883028,SKU_1223,Blue Pen,-37,2025-08-07 18:00:00.000000 UTC,-63.83,,Portugal,1.3891788196582642,paypall,,Electronics,In-store,Not Returned,FedEx,,High
571027,SKU_1602,Notebook,-37,2020-05-10 16:00:00.000000 UTC,-87.97,,United States,0.1,paypall,,Apparel,Online,Not Returned,DHL,,High
700485,SKU_1255,Wall Clock,-37,2023-11-17 17:00:00.000000 UTC,12.05,,Sweden,0.03,Credit Card,,Stationery,In-store,Returned,Royal Mail,,High
430035,SKU_1746,Wireless Mouse,-37,2023-05-03 10:00:00.000000 UTC,-88.0,,Netherlands,1.6723494004824311,Credit Card,,Furniture,In-store,Not Returned,DHL,,High
978629,SKU_1939,Backpack,-37,2020-05-16 15:00:00.000000 UTC,-85.84,,Italy,1.4971478981989907,paypall,,Accessories,Online,Not Returned,UPS,,High
748431,SKU_1993,Backpack,-37,2022-09-30 21:00:00.000000 UTC,89.27,,Italy,0.22,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
769037,SKU_1158,Headphones,-37,2023-02-27 02:00:00.000000 UTC,14.8,,Belgium,0.07,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,High
994424,SKU_1486,T-shirt,-37,2024-12-03 00:00:00.000000 UTC,-59.15,,Italy,1.5124462297780745,paypall,,Furniture,In-store,Not Returned,UPS,,High
136187,SKU_1974,T-shirt,-37,2020-02-09 13:00:00.000000 UTC,44.04,,United Kingdom,0.36,Bank Transfer,,Furniture,Online,Not Returned,Royal Mail,,High
594897,SKU_1012,White Mug,-37,2021-11-25 06:00:00.000000 UTC,-71.57,,Germany,0.38,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,High
555775,SKU_1321,Blue Pen,-37,2021-01-21 03:00:00.000000 UTC,29.68,,United Kingdom,0.4,Bank Transfer,,Stationery,Online,Not Returned,DHL,,High
177585,SKU_1329,White Mug,-37,2023-01-06 19:00:00.000000 UTC,-9.82,,United States,0.48,paypall,,Accessories,In-store,Not Returned,DHL,,High
666967,SKU_1839,Office Chair,-37,2021-07-16 18:00:00.000000 UTC,-15.32,,United States,1.3590387940954747,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,High
519052,SKU_1886,White Mug,-37,2023-08-01 01:00:00.000000 UTC,-90.87,,Australia,1.7208458389405461,paypall,,Electronics,Online,Not Returned,FedEx,,Low
546439,SKU_1749,Backpack,-37,2021-10-29 22:00:00.000000 UTC,-75.0,,Australia,1.2717929363475178,Credit Card,,Apparel,Online,Not Returned,UPS,,Low
713968,SKU_1321,Wall Clock,-37,2023-08-29 21:00:00.000000 UTC,-63.1,,Portugal,1.8583431353494819,paypall,,Furniture,In-store,Not Returned,DHL,,Low
882586,SKU_1846,Office Chair,-37,2024-07-16 22:00:00.000000 UTC,-61.91,,United Kingdom,0.42,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,Low
590576,SKU_1719,Backpack,-37,2021-07-02 08:00:00.000000 UTC,-69.97,,Portugal,1.0148230828620342,Bank Transfer,,Furniture,Online,Not Returned,UPS,,Low
882307,SKU_1994,Desk Lamp,-37,2022-06-08 15:00:00.000000 UTC,63.58,,Netherlands,0.45,paypall,,Apparel,Online,Not Returned,Royal Mail,,Low
682840,SKU_1222,T-shirt,-37,2022-09-17 13:00:00.000000 UTC,62.35,,Portugal,0.03,Credit Card,,Apparel,In-store,Not Returned,FedEx,,Low
270491,SKU_1138,Notebook,-37,2022-04-01 01:00:00.000000 UTC,10.89,,France,0.12,paypall,,Stationery,Online,Not Returned,DHL,,Low
615303,SKU_1262,USB Cable,-37,2022-03-18 20:00:00.000000 UTC,-97.58,,Sweden,0.42,Credit Card,,Stationery,Online,Not Returned,UPS,,Low
607235,SKU_1187,USB Cable,-37,2020-09-01 16:00:00.000000 UTC,-88.26,,Italy,1.1118829401941723,Bank Transfer,,Furniture,In-store,Not Returned,DHL,,Low
660148,SKU_1884,Wall Clock,-37,2024-05-06 11:00:00.000000 UTC,-70.65,,United Kingdom,0.07,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Medium
935671,SKU_1884,Wireless Mouse,-37,2024-05-30 02:00:00.000000 UTC,19.95,,United States,0.24,paypall,,Accessories,Online,Not Returned,DHL,,Medium
843346,SKU_1170,USB Cable,-37,2023-08-29 04:00:00.000000 UTC,49.2,,Portugal,0.19,Credit Card,,Electronics,Online,Not Returned,FedEx,,Medium
102024,SKU_1512,Headphones,-37,2022-01-24 11:00:00.000000 UTC,80.01,,United States,0.04,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
923865,SKU_1644,Notebook,-37,2025-07-18 06:00:00.000000 UTC,-98.58,,Australia,1.9440444617418011,Credit Card,,Furniture,Online,Not Returned,DHL,,Medium
696543,SKU_1923,T-shirt,-37,2020-11-01 04:00:00.000000 UTC,-47.93,,Belgium,0.34,Credit Card,,Accessories,In-store,Not Returned,Royal Mail,,Medium
442533,SKU_1467,Headphones,-37,2024-03-09 00:00:00.000000 UTC,-10.39,,Belgium,1.1828698162933011,Credit Card,,Accessories,Online,Not Returned,FedEx,,Medium
397991,SKU_1971,Blue Pen,-37,2025-02-10 12:00:00.000000 UTC,-7.98,,Australia,1.6289921005166907,paypall,,Furniture,Online,Not Returned,FedEx,,Medium
882795,SKU_1592,Blue Pen,-37,2024-10-19 21:00:00.000000 UTC,-97.25,,Portugal,0.39,Bank Transfer,,Stationery,Online,Returned,FedEx,,Medium
825717,SKU_1142,Wall Clock,-37,2023-10-12 01:00:00.000000 UTC,-20.33,,Spain,1.0633263679745664,paypall,,Accessories,Online,Not Returned,FedEx,,Medium
607731,SKU_1968,T-shirt,-37,2024-02-20 05:00:00.000000 UTC,-68.18,,France,1.0627031871957908,Credit Card,,Furniture,Online,Not Returned,Royal Mail,,Medium
209658,SKU_1900,Notebook,-37,2022-09-25 23:00:00.000000 UTC,39.37,,Belgium,0.32,Credit Card,,Electronics,In-store,Not Returned,UPS,,Medium
674396,SKU_1136,Notebook,-37,2024-10-12 19:00:00.000000 UTC,-78.47,,Germany,1.4307915233540895,paypall,,Electronics,In-store,Not Returned,DHL,,Medium
463095,SKU_1537,USB Cable,-37,2025-05-03 01:00:00.000000 UTC,44.61,,United States,0.32,Credit Card,,Electronics,In-store,Not Returned,Royal Mail,,Medium
640267,SKU_1670,Blue Pen,-37,2025-01-24 14:00:00.000000 UTC,-87.15,,United States,1.2806555043968126,paypall,,Furniture,Online,Not Returned,DHL,,Medium
635613,SKU_1797,Blue Pen,-37,2023-11-18 07:00:00.000000 UTC,41.54,,Italy,0.46,paypall,,Accessories,In-store,Not Returned,Royal Mail,,Medium
156235,SKU_1232,Notebook,-37,2024-05-28 21:00:00.000000 UTC,63.8,,Italy,0.16,paypall,,Electronics,Online,Returned,UPS,,Medium
117021,SKU_1226,Blue Pen,-37,2024-01-24 19:00:00.000000 UTC,-95.24,,Netherlands,1.2524648707414712,paypall,,Accessories,In-store,Returned,FedEx,,Medium
554633,SKU_1817,Blue Pen,-37,2022-11-09 12:00:00.000000 UTC,-12.46,,United Kingdom,1.5136961764394847,paypall,,Electronics,In-store,Not Returned,FedEx,,Medium
601498,SKU_1998,White Mug,-36,2021-09-07 22:00:00.000000 UTC,52.47,,Spain,0.17,Credit Card,,Accessories,Online,Not Returned,Royal Mail,,High
685842,SKU_1237,Desk Lamp,-36,2021-02-12 12:00:00.000000 UTC,18.83,,United Kingdom,0.28,Bank Transfer,,Accessories,In-store,Not Returned,Royal Mail,,High
246295,SKU_1707,Wall Clock,-36,2020-06-05 14:00:00.000000 UTC,51.59,,Australia,0.29,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,High
616379,SKU_1509,Notebook,-36,2021-03-24 06:00:00.000000 UTC,-86.75,,United Kingdom,0.27,paypall,,Apparel,In-store,Not Returned,Royal Mail,,High
379365,SKU_1505,Backpack,-36,2021-04-08 12:00:00.000000 UTC,-61.62,,Spain,1.3025617460558934,Bank Transfer,,Stationery,Online,Not Returned,UPS,,High
845773,SKU_1434,Notebook,-36,2024-03-05 06:00:00.000000 UTC,36.24,,France,0.11,Bank Transfer,,Accessories,Online,Returned,FedEx,,High
962557,SKU_1398,T-shirt,-36,2020-02-18 10:00:00.000000 UTC,1.35,,United States,0.03,Bank Transfer,,Stationery,In-store,Not Returned,FedEx,,High
812203,SKU_1081,Wall Clock,-36,2023-02-02 13:00:00.000000 UTC,74.22,,Netherlands,0.34,Credit Card,,Accessories,In-store,Not Returned,FedEx,,High
961579,SKU_1112,Blue Pen,-36,2021-06-18 14:00:00.000000 UTC,44.75,,Norway,0.09,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,High
540459,SKU_1405,White Mug,-36,2025-09-03 21:00:00.000000 UTC,12.21,,Portugal,0.29,paypall,,Stationery,Online,Not Returned,UPS,,High
318168,SKU_1628,Blue Pen,-36,2021-01-19 18:00:00.000000 UTC,-62.55,,Spain,1.7545486458699795,paypall,,Stationery,In-store,Not Returned,Royal Mail,,High
347688,SKU_1185,USB Cable,-36,2022-01-29 23:00:00.000000 UTC,9.71,,United Kingdom,0.36,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,High
504067,SKU_1578,T-shirt,-36,2023-03-20 10:00:00.000000 UTC,-95.01,,Spain,0.3,paypall,,Stationery,In-store,Not Returned,Royal Mail,,High
112015,SKU_1656,T-shirt,-36,2025-06-25 06:00:00.000000 UTC,-95.84,,Germany,0.23,paypall,,Accessories,Online,Not Returned,Royal Mail,,High
647526,SKU_1542,Blue Pen,-36,2023-05-02 01:00:00.000000 UTC,2.87,,Sweden,0.14,Bank Transfer,,Furniture,In-store,Returned,FedEx,,High
314764,SKU_1800,Blue Pen,-36,2020-07-09 20:00:00.000000 UTC,25.04,,Australia,0.2,Bank Transfer,,Electronics,Online,Not Returned,FedEx,,High
163295,SKU_1148,Desk Lamp,-36,2021-05-26 21:00:00.000000 UTC,-25.0,,Sweden,0.31,Credit Card,,Electronics,Online,Not Returned,DHL,,High
566995,SKU_1867,Wireless Mouse,-36,2020-12-07 10:00:00.000000 UTC,51.63,,Belgium,0.1,Credit Card,,Furniture,In-store,Not Returned,DHL,,Low
710211,SKU_1469,Blue Pen,-36,2023-06-26 13:00:00.000000 UTC,59.71,,Norway,0.08,Bank Transfer,,Electronics,In-store,Returned,Royal Mail,,Low
755080,SKU_1401,Desk Lamp,-36,2023-06-14 09:00:00.000000 UTC,46.61,,Norway,0.31,Bank Transfer,,Stationery,Online,Not Returned,DHL,,Low
659070,SKU_1544,Blue Pen,-36,2023-11-13 12:00:00.000000 UTC,6.44,,Australia,0.04,paypall,,Electronics,In-store,Not Returned,UPS,,Low
210949,SKU_1235,Office Chair,-36,2022-08-29 15:00:00.000000 UTC,-4.0,,Norway,0.04,Bank Transfer,,Electronics,Online,Returned,Royal Mail,,Low
773366,SKU_1013,Desk Lamp,-36,2024-08-17 14:00:00.000000 UTC,-30.96,,Australia,1.6052781951997934,paypall,,Furniture,Online,Not Returned,Royal Mail,,Low
920509,SKU_1192,T-shirt,-36,2021-04-22 15:00:00.000000 UTC,15.26,,Belgium,0.32,Credit Card,,Furniture,Online,Returned,FedEx,,Low
302267,SKU_1122,White Mug,-36,2024-10-20 07:00:00.000000 UTC,12.64,,France,0.41,Credit Card,,Stationery,Online,Not Returned,Royal Mail,,Low
905351,SKU_1958,T-shirt,-36,2020-08-01 02:00:00.000000 UTC,94.0,,Italy,0.04,Credit Card,,Accessories,In-store,Not Returned,DHL,,Low
580350,SKU_1651,Backpack,-36,2020-11-22 17:00:00.000000 UTC,43.78,,Norway,0.21,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Low
145591,SKU_1499,White Mug,-36,2021-04-10 08:00:00.000000 UTC,-97.95,,Netherlands,1.7509424557587487,Bank Transfer,,Accessories,Online,Not Returned,DHL,,Low
921929,SKU_1100,Headphones,-36,2021-08-17 22:00:00.000000 UTC,-70.08,,United Kingdom,1.5524954802187492,Bank Transfer,,Stationery,In-store,Not Returned,DHL,,Low
127679,SKU_1143,Wall Clock,-36,2025-02-21 13:00:00.000000 UTC,90.97,,Norway,0.18,paypall,,Apparel,Online,Not Returned,Royal Mail,,Low
669305,SKU_1418,Notebook,-36,2024-11-06 13:00:00.000000 UTC,4.58,,Portugal,0.29,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Low
974427,SKU_1760,Notebook,-36,2023-12-17 13:00:00.000000 UTC,92.6,,Belgium,0.17,paypall,,Apparel,Online,Not Returned,DHL,,Low
447493,SKU_1179,Backpack,-36,2024-07-07 16:00:00.000000 UTC,-62.83,,United States,1.1208497756147215,paypall,,Electronics,Online,Not Returned,UPS,,Medium
364814,SKU_1424,Office Chair,-36,2021-07-21 10:00:00.000000 UTC,-95.45,,France,1.8822921439997611,paypall,,Stationery,Online,Not Returned,DHL,,Medium
656823,SKU_1518,Office Chair,-36,2021-06-01 10:00:00.000000 UTC,93.6,,Norway,0.26,Credit Card,,Stationery,In-store,Returned,UPS,,Medium
873418,SKU_1707,Headphones,-36,2023-01-29 19:00:00.000000 UTC,-21.4,,Sweden,1.7957056793452093,Bank Transfer,,Stationery,In-store,Not Returned,DHL,,Medium
373054,SKU_1263,White Mug,-36,2024-03-06 02:00:00.000000 UTC,-69.87,,Norway,1.8570893930171517,paypall,,Furniture,Online,Not Returned,UPS,,Medium
886260,SKU_1254,USB Cable,-36,2023-04-23 06:00:00.000000 UTC,-63.36,,Sweden,0.13,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,Medium
312527,SKU_1413,Wall Clock,-36,2024-07-26 01:00:00.000000 UTC,-54.28,,Netherlands,0.16,Bank Transfer,,Electronics,In-store,Not Returned,DHL,,Medium
172649,SKU_1829,White Mug,-36,2023-12-13 08:00:00.000000 UTC,-47.5,,Netherlands,1.6804633739235002,Credit Card,,Furniture,Online,Not Returned,FedEx,,Medium
401355,SKU_1973,Office Chair,-36,2023-02-08 21:00:00.000000 UTC,-19.12,,Netherlands,1.6688719968860861,Bank Transfer,,Stationery,In-store,Not Returned,DHL,,Medium
111204,SKU_1532,Backpack,-36,2024-08-04 15:00:00.000000 UTC,-56.7,,Netherlands,1.2051396357306796,Credit Card,,Furniture,Online,Not Returned,UPS,,Medium
981220,SKU_1179,USB Cable,-36,2020-05-20 15:00:00.000000 UTC,17.94,,Sweden,0.29,Credit Card,,Electronics,Online,Not Returned,FedEx,,Medium
831951,SKU_1648,USB Cable,-36,2023-09-05 16:00:00.000000 UTC,-93.05,,France,0.15,Credit Card,,Stationery,Online,Not Returned,UPS,,Medium
100363,SKU_1962,Desk Lamp,-36,2020-12-26 08:00:00.000000 UTC,47.94,,Italy,0.09,Credit Card,,Apparel,Online,Not Returned,FedEx,,Medium
974757,SKU_1356,White Mug,-36,2023-05-02 20:00:00.000000 UTC,24.44,,United States,0.29,paypall,,Accessories,Online,Not Returned,FedEx,,Medium
689214,SKU_1920,Notebook,-36,2021-01-12 09:00:00.000000 UTC,84.32,,Sweden,0.02,Credit Card,,Apparel,Online,Not Returned,DHL,,Medium
322368,SKU_1262,Blue Pen,-36,2022-09-30 12:00:00.000000 UTC,65.03,,Belgium,0.01,Credit Card,,Apparel,In-store,Not Returned,DHL,,Medium
802490,SKU_1636,Desk Lamp,-36,2025-03-10 00:00:00.000000 UTC,-98.04,,Spain,1.3721476994233597,paypall,,Accessories,Online,Not Returned,UPS,,Medium
300349,SKU_1907,Blue Pen,-36,2023-10-30 10:00:00.000000 UTC,-48.43,,Belgium,0.34,Credit Card,,Electronics,Online,Not Returned,UPS,,Medium
543598,SKU_1777,Desk Lamp,-36,2024-08-23 07:00:00.000000 UTC,-66.28,,United Kingdom,1.6917257339337404,Credit Card,,Apparel,Online,Not Returned,FedEx,,Medium
200546,SKU_1707,Wall Clock,-36,2020-08-20 08:00:00.000000 UTC,-26.41,,Norway,1.18237338022087,Bank Transfer,,Furniture,In-store,Not Returned,DHL,,Medium
738435,SKU_1790,Desk Lamp,-36,2023-03-15 17:00:00.000000 UTC,18.85,,Germany,0.36,Bank Transfer,,Stationery,In-store,Not Returned,FedEx,,Medium
574656,SKU_1721,White Mug,-35,2023-08-31 19:00:00.000000 UTC,-14.0,,Belgium,1.8891281954914825,paypall,,Accessories,In-store,Not Returned,DHL,,High
500704,SKU_1796,White Mug,-35,2023-09-26 23:00:00.000000 UTC,-99.57,,Portugal,0.14,Credit Card,,Apparel,Online,Not Returned,FedEx,,High
573918,SKU_1092,Wireless Mouse,-35,2020-08-05 08:00:00.000000 UTC,-66.99,,Sweden,1.3155719472818761,Credit Card,,Furniture,Online,Not Returned,DHL,,High
557820,SKU_1837,Office Chair,-35,2020-12-02 21:00:00.000000 UTC,65.83,,United Kingdom,0.2,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,High
376674,SKU_1034,Notebook,-35,2022-11-27 20:00:00.000000 UTC,-37.59,,United States,1.9166401966466005,paypall,,Apparel,Online,Not Returned,DHL,,High
116939,SKU_1547,Office Chair,-35,2021-03-03 06:00:00.000000 UTC,99.17,,Belgium,0.47,paypall,,Accessories,Online,Not Returned,Royal Mail,,High
696388,SKU_1655,USB Cable,-35,2025-04-27 21:00:00.000000 UTC,9.1,,Spain,0.28,Bank Transfer,,Electronics,In-store,Not Returned,Royal Mail,,High
241753,SKU_1080,Wall Clock,-35,2021-10-31 23:00:00.000000 UTC,53.64,,Belgium,0.0,Bank Transfer,,Apparel,Online,Returned,UPS,,High
562326,SKU_1598,Headphones,-35,2021-07-10 12:00:00.000000 UTC,-35.97,,United States,1.4724159039961009,Bank Transfer,,Stationery,In-store,Returned,FedEx,,High
126467,SKU_1630,Wall Clock,-35,2024-12-22 13:00:00.000000 UTC,7.86,,Australia,0.36,Bank Transfer,,Apparel,In-store,Not Returned,UPS,,High
891352,SKU_1178,Headphones,-35,2022-03-06 10:00:00.000000 UTC,53.43,,France,0.07,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,High
796650,SKU_1104,Office Chair,-35,2025-03-17 22:00:00.000000 UTC,1.79,,Germany,0.43,paypall,,Apparel,Online,Not Returned,Royal Mail,,High
724722,SKU_1800,Office Chair,-35,2024-02-19 05:00:00.000000 UTC,-14.05,,Germany,1.7375673537997489,Bank Transfer,,Stationery,Online,Returned,FedEx,,High
699792,SKU_1485,Headphones,-35,2020-10-01 07:00:00.000000 UTC,-14.04,,United Kingdom,1.6922822168603608,paypall,,Furniture,In-store,Not Returned,UPS,,High
134510,SKU_1689,Wall Clock,-35,2022-10-22 07:00:00.000000 UTC,-38.65,,Belgium,1.6572174010978116,Bank Transfer,,Furniture,In-store,Not Returned,UPS,,High
387062,SKU_1854,Backpack,-35,2021-10-03 04:00:00.000000 UTC,-93.76,,Spain,1.6319674811938378,Bank Transfer,,Furniture,Online,Not Returned,FedEx,,High
331414,SKU_1862,USB Cable,-35,2020-11-13 07:00:00.000000 UTC,-1.91,,Germany,1.2323409734819406,Credit Card,,Accessories,Online,Not Returned,DHL,,High
913973,SKU_1729,Backpack,-35,2025-02-26 05:00:00.000000 UTC,-61.29,,United Kingdom,1.6100394341062192,paypall,,Electronics,Online,Not Returned,FedEx,,High
786962,SKU_1586,USB Cable,-35,2024-04-14 08:00:00.000000 UTC,-49.53,,Spain,0.45,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,High
781793,SKU_1145,Office Chair,-35,2025-07-16 18:00:00.000000 UTC,4.26,,Sweden,0.33,Bank Transfer,,Accessories,Online,Not Returned,UPS,,High
447088,SKU_1576,Notebook,-35,2024-11-05 04:00:00.000000 UTC,-5.14,,Italy,0.02,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,High
914206,SKU_1275,Office Chair,-35,2023-08-31 20:00:00.000000 UTC,-77.39,,Portugal,1.8875765127315043,Credit Card,,Apparel,Online,Not Returned,UPS,,High
877422,SKU_1118,Headphones,-35,2023-11-07 18:00:00.000000 UTC,-23.34,,France,0.07,Credit Card,,Electronics,Online,Not Returned,FedEx,,Low
885838,SKU_1791,Desk Lamp,-35,2021-06-06 00:00:00.000000 UTC,14.06,,Germany,0.02,Bank Transfer,,Apparel,Online,Not Returned,Royal Mail,,Low
342721,SKU_1818,Desk Lamp,-35,2021-08-07 03:00:00.000000 UTC,82.92,,Netherlands,0.33,paypall,,Apparel,Online,Not Returned,DHL,,Low
590486,SKU_1737,Headphones,-35,2023-07-01 07:00:00.000000 UTC,-70.06,,France,1.8544570263018407,Credit Card,,Apparel,Online,Returned,DHL,,Low
880680,SKU_1580,White Mug,-35,2024-08-26 10:00:00.000000 UTC,22.3,,France,0.19,Credit Card,,Accessories,In-store,Not Returned,Royal Mail,,Low
541720,SKU_1572,Backpack,-35,2023-04-10 16:00:00.000000 UTC,55.62,,France,0.47,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,Low
924341,SKU_1613,Backpack,-35,2021-07-06 15:00:00.000000 UTC,28.42,,Germany,0.19,Credit Card,,Electronics,Online,Not Returned,UPS,,Low
431627,SKU_1601,Backpack,-35,2022-10-28 11:00:00.000000 UTC,-85.08,,Italy,1.1006085093241311,Bank Transfer,,Electronics,In-store,Not Returned,DHL,,Low
567876,SKU_1154,USB Cable,-35,2024-08-23 01:00:00.000000 UTC,-88.97,,United States,0.11,Credit Card,,Stationery,Online,Not Returned,FedEx,,Low
400974,SKU_1455,Office Chair,-35,2025-03-09 08:00:00.000000 UTC,68.75,,Belgium,0.22,Bank Transfer,,Apparel,In-store,Not Returned,Royal Mail,,Low
449529,SKU_1552,USB Cable,-35,2022-06-28 13:00:00.000000 UTC,-90.2,,Netherlands,0.22,Credit Card,,Electronics,Online,Not Returned,DHL,,Low
181604,SKU_1568,Backpack,-35,2024-05-10 02:00:00.000000 UTC,-11.04,,Netherlands,1.9849718972708725,Bank Transfer,,Accessories,Online,Not Returned,UPS,,Low
280607,SKU_1514,Office Chair,-35,2024-05-13 21:00:00.000000 UTC,-65.8,,Netherlands,1.0581057812064827,paypall,,Accessories,In-store,Not Returned,FedEx,,Low
678507,SKU_1916,Wall Clock,-35,2024-10-20 16:00:00.000000 UTC,-53.28,,Italy,0.38,Credit Card,,Stationery,Online,Not Returned,Royal Mail,,Low
770338,SKU_1314,Wireless Mouse,-35,2025-06-04 09:00:00.000000 UTC,21.84,,Australia,0.41,paypall,,Electronics,In-store,Not Returned,FedEx,,Low
